"Phenomenal Dr with less invasive incisions from my experience. I knew others who had similar surgery, but different dr and I was impressed with how small &amp; precise my scars were compared to others and that alone was impressive. Highly recommend. Caring, informative, precise with knowledgeable expertise. I requested this dr for a separate issue years later for different issue due to the fact I trust him, his skills &amp; knowledge.",Male
"Spent A LOT of time answering my questions, explaining the surgical procedure I will be having. Never seemed to be rushed. Very compassionate toward my concerns and fear of having major surgery for the first time. Has definitely built up my trust in him. ",Male
I enjoy having her as my provider. She is honest and has very good bed side manner. I have recommended her to others and they have had the same experience.,Female
"Dr. Aanestad is knowledgeable, up to date, and cooperative. It is a team effort between patient and doctor, not the typical doctors way or the highway. She is also patient and kind, a great listener. ",Female
"Dr. Aanestad takes her time in the visits with you,  o rush, explains everything in detail,answers all questions. Doesn't make you make an appointment for each individual situation. She actually looks like she practices what she preaches.  She is. Not a quick fix Doctor she is for long term, she keeps you up to date on your physicals, your exams, bloodwork etc.. Very friendly. I'm sorry to hear the bad review because in my book she gets an A+ and I would highly recommend. Not condensending at al",Female
"Dr Aanestad is rude, condescending, didn't allow me to be part of my care. Doesn't listen, dictates her agenda. Missed a life threatening condition, which is when I had enough. I would not send anyone to her. ",Female
She is a wonderful doctor and she takes care of me and my husband like a family member.,Female
"Excellent doctor. I've been seeing her for 25 years and she is highly knowledgeabl. She also has taken care of my Dad and my Mom. 

Love her wouldn't go to anyone else!!!!!!",Female
"Have been going here for years. Dr. Aanosen is a wonderful doctor and person. She is intelligent, compassionate, kind, and tries to get to know her patients on a personal level. Highly recommended!",Female
Dr. Aarabi found my back issue right away.  Surgery was quick. Healing was fast.,Male
"I've never written a bad review about a doctor before, nor have I ever walked out of a doctor's office. Congratulations to Dr. Aaronson, you're the first! He comes off as extremely arrogant and unwilling to listen to his patients. Run away from this guy as fast as you can.",Male
"Not good. I found him cold, off-putting and crass.  He seemed a bit concerned about my ability to pay. I use Medicare and a United Healthcare Supplement. which is highly rated.  I found that really crass, add to that his attitude towards me --- no more visits with him!!!",Male
"Dr Aaranson did surgery to correct a bunion on my foot.  It resulted in metatarsalgia, which can happen.  Dr Aaranson did not either know this was a side effect of bunion surgery or was not willing to admit this to me.  I ended up going to three other doctors to confirm that was the case and eventually resolved the issue with an orthodic.  All of that could have been avoided if Dr Aaranson had known how to resolve the issue.",Male
"The night of my surgery I found that my bandaging was pretty well soaked with blood. After trying to contact someone from Dr Aaronson's office for a couple hours, my husband insisted on going to the hospital. When I came to my appointment a few days later,  he laughed when he came in the door and said""gush, you're bleeding everywhere"".  I didn't find this amusing. He seems to think he is funny but it comes across as cruel and unprofessional.   His nurse,  Abby, is a very sweet person.  I don't know how she can stand working for such an unkind man.",Male
saw him based on above review...totally agree!! This guy was great! Very knowligable and caring. Would definatly recommend!,Male
Dr. Aaronson was great! He listened to my problems and gave me a great option for treatments. He has a great personality and is really funny. He made my pain go away completely.,Male
"Critt is hands down the best doctor I have ever encountered. Patient, caring and actually listens to his patient’s.  I’m never leaving his care, been through many medical things from Crohn’s to cancer.  He is worth the wait and is very busy.",Male
